frames,vehicle_id,vehicle_bbox,plate_bbox,plate_text,confidence
758,357.0,[1151.2307905074858 633.1845285780129 1416.873883619323 876.9867391434483],[1245.08154296875 793.3905029296875 1328.674560546875 823.0748291015625],GJ06EED,0.1600210778276713
758,611.0,[393.47219057556936 792.2881669741178 758.1966925356173 1079.5223705123738],[517.6767578125 1037.18359375 619.4697265625 1068.581787109375],KK06KSU,0.06614578903836771
759,357.0,[1150.8402680850934 635.7575657054149 1416.442410955344 879.7509773548609],[1247.3148193359375 796.088134765625 1329.717041015625 825.3631591796875],GJ06EPD,0.2319693619013618
760,357.0,[1150.701672259352 637.9956682042393 1416.9203585549412 881.6757026189171],[1247.710205078125 797.1066284179688 1333.0924072265625 825.9885864257812],GJ06EPD,0.21560398265653857
760,611.0,[382.4955660291296 798.6020524506669 754.1517270689601 1079.3168465321141],[513.9493408203125 1042.97607421875 618.3258056640625 1075.3450927734375],FH06KSU,0.12934766302437395
765,357.0,[1152.6679909225732 643.7144484972803 1423.6911477396102 891.3440573162875],[1249.3897705078125 808.0772705078125 1335.0787353515625 840.0550537109375],GJ06EPD,0.17453727030171096
766,357.0,[1151.7309087790136 644.98843337192 1424.2033332621686 893.8315872876759],[1253.605224609375 810.0316772460938 1335.82568359375 841.3449096679688],GJ05EPD,0.20962288377331742
767,357.0,[1150.5778694408377 647.1142552385472 1424.1862411778948 896.9913956756941],[1252.431640625 814.2811889648438 1334.57275390625 844.376953125],GJ06EPO,0.32927187435757527
769,357.0,[1150.952071270624 647.3903107252311 1426.5657380496268 900.1102305980942],[1250.2427978515625 818.0478515625 1336.925048828125 847.573974609375],GJ06EPD,0.2897156687981128
771,357.0,[1148.1825248054622 654.6960048302071 1426.6622136650492 907.4403161802122],[1252.5936279296875 821.365234375 1336.7071533203125 851.78271484375],GJ06EPD,0.19337165234544668
774,357.0,[1149.6400034912735 663.3441735007389 1430.8051431854688 916.7947278135516],[1256.00439453125 828.4776611328125 1336.707763671875 861.7783203125],CJ06EPD,0.07946675790684289
775,357.0,[1150.4757458361364 664.7759809959296 1432.0220200565132 918.6738755581598],[1256.151611328125 831.8663330078125 1336.181640625 862.92431640625],GJ06EPD,0.4810301311206274
776,357.0,[1150.7657433464037 665.6595592414667 1432.7225273381705 921.0025469540819],[1255.028564453125 834.8168334960938 1338.4180908203125 867.1814575195312],GJ06EPD,0.29199620421087796
778,357.0,[1149.665304206859 667.474323191319 1433.717951980115 926.3127512568185],[1256.25048828125 840.3400268554688 1339.6771240234375 870.7388305664062],DJ06EPD,0.40888626585863774
779,357.0,[1151.2098660189265 670.6329178580359 1435.2365715391313 930.0991198188922],[1253.1910400390625 841.7904052734375 1340.10888671875 872.96044921875],GJ06EPD,0.2217606483231362
781,357.0,[1151.5622124514468 675.1413906784951 1436.8704875858418 935.737162696194],[1255.0718994140625 844.9537353515625 1345.2044677734375 878.5689697265625],GJ06EPD,0.4418189743700464
782,357.0,[1150.7797551961633 677.4731241301178 1437.7977370337874 938.7244361341744],[1258.95263671875 847.3313598632812 1345.345458984375 884.4186401367188],GJ06EPD,0.06401687917588332
783,357.0,[1150.1286429626612 680.5144272583381 1439.027752586428 942.2653908578387],[1258.7076416015625 851.9668579101562 1344.2991943359375 885.3451538085938],WJ06ERD,0.22260746594852945
784,357.0,[1150.674993035507 683.1693680525968 1441.132021443959 945.3470775425626],[1256.00244140625 854.2640991210938 1343.9088134765625 888.0858764648438],GJ06EPD,0.10477465273190781
787,357.0,[1147.010202876587 687.49511194423 1439.3380155759717 951.1429498726008],[1257.04248046875 864.5645141601562 1345.9189453125 896.1260375976562],GJ06EPD,0.2323924680440124
789,357.0,[1146.9634666643806 693.2494529514579 1439.6743779237067 957.901906928385],[1257.64990234375 867.7373657226562 1346.8203125 900.9406127929688],GJ06EPO,0.18164845668974972
791,357.0,[1146.4192020060723 698.216471824555 1440.3232230103586 965.3247880244206],[1258.570068359375 873.1832885742188 1348.06884765625 908.6903686523438],GJ06EPD,0.1686370562724675
793,357.0,[1146.271412072663 703.6108162363603 1442.8293320316873 971.9824896530197],[1259.5001220703125 878.9849853515625 1350.22998046875 913.0048828125],GJ06EPD,0.2564707035253838
797,357.0,[1150.6428269088428 715.0540594878071 1447.3862435249484 984.9242102786818],[1262.2152099609375 890.3582153320312 1350.7855224609375 923.80078125],GJ06EPD,0.20549161831588214
798,357.0,[1152.0718712926157 717.8231239335231 1448.8518135873226 988.0822773185063],[1263.968505859375 894.7103271484375 1352.198486328125 927.865966796875],GJ06EPD,0.27320906272296114
800,357.0,[1153.4114576538518 721.102640750217 1452.3294774549258 993.1917436862136],[1261.7548828125 899.0780639648438 1354.784423828125 935.3523559570312],IJ06EPD,0.23895422806392608
801,357.0,[1152.0191965867912 724.235004495122 1452.057808313666 997.1995385384134],[1262.179443359375 903.81982421875 1355.304443359375 939.352783203125],GJ06EPD,0.15267099886469973
802,357.0,[1153.038362072616 726.1760575261349 1453.362972496398 999.5450307700596],[1261.3145751953125 905.8804321289062 1356.109375 940.7861938476562],DU06EPD,0.10814192611069634
804,357.0,[1153.5418940808438 733.1550113663455 1455.459363288812 1007.2511636667185],[1262.09375 913.5657348632812 1356.508056640625 945.2100219726562],GJ06EED,0.32255530736648286
805,357.0,[1154.2650551532743 734.819951239513 1458.5363693616055 1010.3089890120931],[1262.414306640625 914.4113159179688 1356.477294921875 949.3709106445312],GJ05EPD,0.14935990754645367
806,357.0,[1153.1205463973236 736.0518819565795 1458.3883465318497 1012.9768649676472],[1264.703369140625 918.9651489257812 1356.791259765625 953.2417602539062],OJ06EPD,0.1797738030323229
809,357.0,[1149.710170721603 742.2195225065236 1462.3563830651642 1024.5430457695354],[1261.696044921875 928.4139404296875 1358.54931640625 963.9569091796875],TJ06EPD,0.2422819921232074
811,357.0,[1148.5367185887576 747.3015074293507 1463.9566176338562 1031.8115224651829],[1263.984130859375 935.9196166992188 1359.492431640625 970.0358276367188],CJ06EPD,0.28854909383728633
812,357.0,[1150.575733479199 751.2054893265714 1465.6853975683337 1035.7718613799266],[1264.3260498046875 939.0772705078125 1357.6490478515625 970.6358642578125],LJ06EPO,0.10825727341995009
814,357.0,[1150.3926234496198 757.4169638844432 1466.4434601554635 1042.053006784546],[1263.8790283203125 943.1998901367188 1360.3316650390625 979.9982299804688],GJ06EED,0.043982401273683275
815,753.0,[424.20746693365066 694.5805972620662 746.7345162302988 972.4548777282841],[532.4913330078125 878.8540649414062 630.783447265625 908.439697265625],LN15ZZC,0.46954752975453357
815,357.0,[1150.8453859605643 759.969587133698 1467.1652724049313 1045.339216179409],[1263.079833984375 946.9217529296875 1360.3524169921875 984.2623291015625],OJ06EED,0.0800165444912679
816,357.0,[1151.7434307340634 762.1471468027885 1467.8399622257718 1048.1586357714766],[1262.9344482421875 952.1782836914062 1362.7196044921875 988.7920532226562],LJ06EPD,0.19838002225417137
819,753.0,[416.12012900263005 706.1974772311985 741.983920791629 985.5095648175363],[525.803466796875 891.9361572265625 624.1568603515625 922.810302734375],LM15ZZC,0.28689519703788946
819,357.0,[1151.0125121546928 771.2991340940127 1468.1935650013045 1057.3588475860329],[1267.5106201171875 962.8676147460938 1363.3150634765625 997.2112426757812],GJ06EPD,0.10891864836409963
820,753.0,[413.12456285857024 708.113281534468 739.7305891081999 987.6103766343621],[524.80322265625 893.0707397460938 623.013916015625 925.3947143554688],LM15ZZC,0.244941467029204
821,357.0,[1153.4498574866952 777.7635624885603 1470.2976173760803 1063.7389882360253],[1267.600830078125 967.359375 1363.6119384765625 1004.15478515625],GJ06EPD,0.5416118274360298
822,357.0,[1154.3201224100385 781.258520734987 1472.0938282342786 1067.4542480616312],[1265.869873046875 969.1163330078125 1370.37548828125 1010.2171630859375],JO61EPD,0.2188592671090573
823,357.0,[1154.7104156797425 783.4463060150538 1473.2570581141456 1070.0323558694115],[1265.5830078125 971.2970581054688 1370.2454833984375 1011.3037719726562],GJ06EPD,0.32183954490224387
824,357.0,[1152.8108269492354 785.6925296525023 1471.88334785578 1072.5981786330913],[1266.937255859375 979.816162109375 1370.9072265625 1014.8560791015625],GJ06EPD,0.576412202075057
825,357.0,[1152.3762277358132 787.5082043458342 1472.2148718577982 1073.2700609181154],[1269.1171875 984.3193359375 1369.1092529296875 1018.0264892578125],OJ06EPD,0.19944174661621697
826,357.0,[1151.030111889133 788.4118521683131 1472.1235239094249 1073.055590919077],[1269.1043701171875 984.2894897460938 1370.2188720703125 1019.8482055664062],OJ06EPD,0.2877365671937065
827,357.0,[1151.614081237178 791.4043371257787 1473.657572003469 1074.356545169967],[1274.454833984375 987.633056640625 1371.36669921875 1023.7933349609375],GJ06EPD,0.33440063536050874
828,357.0,[1153.0807794947757 795.0977454991116 1475.1972210174724 1075.2411627163026],[1270.547607421875 990.7208251953125 1373.820556640625 1029.783203125],GJ06EPD,0.06613128652820126
829,357.0,[1155.1547241839673 798.310943366205 1476.2189310233132 1076.0594139189047],[1271.853759765625 991.5558471679688 1372.970458984375 1031.891845703125],GJ06EPD,0.6015242243810752
831,576.0,[1146.4500415612438 602.2591757303392 1431.5116912120156 824.9933150644472],[1246.790771484375 751.1236572265625 1329.0919189453125 777.999267578125],OA07CLT,0.1060803904629252
833,576.0,[1146.1859132290863 605.8624760998217 1432.2219149592677 829.618663911532],[1244.653564453125 757.8267822265625 1329.588623046875 782.076904296875],OA07CLX,0.3169176190678717
835,753.0,[378.0168289393599 746.0474450332449 725.8714602141653 1039.7225064516783],[493.881591796875 940.6544189453125 597.3270263671875 973.4019775390625],LM15ZZC,0.6639091805809877
836,753.0,[375.5770646122428 747.8315570858119 723.5640200804935 1041.902745037596],[494.79327392578125 944.22607421875 596.2930297851562 976.99853515625],LI15ZZC,0.14996732197560053
836,357.0,[1155.2219478168277 819.5087658919725 1482.9229788920638 1077.4158433781422],[1273.6600341796875 1019.3135986328125 1379.467529296875 1059.411376953125],GJ06EPD,0.4364498855142081
839,576.0,[1146.5425773765842 617.4757398375168 1437.071117266269 841.447835023946],[1248.9111328125 769.115478515625 1333.41064453125 796.8731689453125],DA07ELA,0.13661760764274256
839,357.0,[1156.7812510665635 829.4228520171018 1486.406798876495 1078.7861653440882],[1275.0556640625 1033.05859375 1379.58544921875 1070.13671875],GU06EPD,0.033359239515376324
840,357.0,[1155.647246250975 832.942313315561 1486.9772129525118 1079.7165749908488],[1275.4473876953125 1036.732666015625 1381.321044921875 1075.2484130859375],GJ06EPD,0.30873816773902074
841,357.0,[1155.7786839677037 835.3618373924437 1488.3091632891606 1079.7353895548385],[1277.3909912109375 1039.263916015625 1383.0816650390625 1074.923095703125],GJ06EAD,0.34303956019116255
845,753.0,[339.00845360857636 770.1742563253516 703.1865882325595 1066.4441389956432],[479.310546875 974.3007202148438 582.270751953125 1005.8426513671875],LN15ZZC,0.9258399309180125
845,576.0,[1146.2549802720525 627.7592359218628 1438.3916552285011 856.7885344144341],[1252.498779296875 781.9300537109375 1332.7003173828125 806.5291748046875],DM03CLO,0.025799435241048305
847,753.0,[339.2946539743567 778.1793095472697 704.4862866586712 1073.9988259063505],[471.9949951171875 981.6749267578125 577.4578857421875 1013.28955078125],LN15ZZC,0.8688893788873853
848,753.0,[310.18528179383827 780.5745137755623 693.1863321414735 1075.453537662482],[471.4296569824219 985.7589111328125 577.1574096679688 1017.61962890625],LN15ZZC,0.5482384923796786
858,753.0,[305.9638409218808 807.7587048375956 701.8607731449827 1079.5319761822748],[456.90301513671875 1023.9970092773438 562.3279418945312 1056.06494140625],LN15ZZC,0.37035494640725586
860,753.0,[315.1237784999874 814.0494706237495 698.5141777186875 1080.050340772383],[448.9317626953125 1031.591552734375 557.7057495117188 1065.80615234375],LN15ZZC,0.5538718384037229
864,576.0,[1147.220236898375 660.6551171408728 1456.9349796886875 903.8593001633492],[1258.853515625 825.0661010742188 1350.695556640625 851.7163696289062],OA07CLZ,0.09061502090081991
866,576.0,[1147.1947926538446 665.2884141817023 1459.636785571266 908.2378788608825],[1260.81201171875 827.9086303710938 1349.682373046875 853.7400512695312],DO07CLX,0.08077391430094115
867,576.0,[1147.8025683778196 667.0332826240831 1461.6188401017062 910.2449008102014],[1262.201416015625 831.8021850585938 1348.76318359375 859.0816040039062],DA07CLI,0.14263905879497382
868,576.0,[1147.4048027083918 668.0156745341943 1461.4629627275722 912.3135057141739],[1262.148193359375 833.8859252929688 1349.293212890625 860.9954223632812],DA07CLX,0.23049556354711292
873,576.0,[1146.8718945116195 676.8652820423227 1462.785422867172 926.9840639264518],[1261.148681640625 846.8413696289062 1357.30322265625 875.370849609375],DA07CLA,0.15961687577853212
882,576.0,[1150.9312362627697 695.8704254609712 1477.3639849731953 951.8499999932745],[1267.3436279296875 873.2074584960938 1362.8873291015625 901.0870971679688],DA07CLX,0.19200394316295774
890,576.0,[1152.6982808296898 716.9338373928335 1484.7054017270361 975.7749803105951],[1271.4444580078125 895.5845947265625 1372.065673828125 924.1107788085938],OA07CLI,0.43291612166928267
893,576.0,[1152.2379469597872 722.6842872361669 1488.5696248794002 985.5173078360051],[1274.5506591796875 903.7637939453125 1373.8641357421875 933.0762939453125],PA07CLI,0.08308508760234548
915,959.0,[1064.491802394456 485.8946650515659 1359.655984381454 787.7147237054503],[1166.297119140625 707.939208984375 1245.542236328125 736.10009765625],EY03VUG,0.05241021775249581
920,576.0,[1171.7383240199558 793.3504368077056 1530.6061964516796 1071.77097185136],[1304.189453125 990.2210083007812 1409.0146484375 1020.4249877929688],DA07CLX,0.19216537189415112
922,576.0,[1174.1270581792428 800.8643207877981 1535.7613718619523 1076.3422724244735],[1306.6585693359375 998.1634521484375 1410.12939453125 1028.2755126953125],DA07CLX,0.059549386828032964
923,959.0,[1061.40944089658 491.6600050360878 1366.062146089709 805.7558594765956],[1163.13818359375 724.3873291015625 1247.912353515625 753.3059692382812],EX06YVS,0.055782696573215274
924,576.0,[1175.5334760093851 807.0970066086632 1536.7415890814195 1077.8939102659022],[1307.6781005859375 1007.8547973632812 1413.4068603515625 1038.200927734375],DA07CLZ,0.0926514725943728
926,576.0,[1176.5915316831345 811.2786807588959 1537.7122415610204 1077.7581856087259],[1310.1177978515625 1012.3478393554688 1418.337158203125 1044.5029296875],DA07CLX,0.07138774340068145
927,576.0,[1178.7353750956138 813.2376761814694 1541.7469603327315 1077.4074269198034],[1310.725341796875 1018.3275146484375 1420.44140625 1048.85595703125],DA07CLX,0.4706360990826729
929,576.0,[1183.129535222883 816.8415439379579 1555.8118231839394 1075.0129299045257],[1315.868896484375 1022.78173828125 1423.239990234375 1053.4097900390625],DA07CLI,0.15817536131361126
929,959.0,[1056.4218501007388 500.55160881426906 1371.5852090475948 821.0108511720762],[1165.1231689453125 738.3583374023438 1241.6015625 766.0323486328125],EY06VYS,0.14486938870106467
931,959.0,[1052.2848561652158 502.1772705089976 1363.9240233135415 827.9193573587942],[1162.529541015625 740.3787231445312 1244.0029296875 770.4766845703125],EV06WVS,0.11575538445462635
933,959.0,[1052.133078869034 505.97413846544674 1362.9316245463563 833.8880659890226],[1161.5966796875 746.1187744140625 1245.4412841796875 775.0509033203125],EV09VCS,0.2715273215094639
935,576.0,[1185.9622770312142 836.6093037882367 1559.7855996555134 1079.0752534678793],[1321.10791015625 1047.6007080078125 1433.35595703125 1076.5450439453125],DA07LLA,0.39036081933195116
940,959.0,[1051.5640704385603 510.13138398006146 1361.553800361445 845.1239241067683],[1157.36083984375 759.7353515625 1243.5794677734375 789.0966796875],EY03VUS,0.10398587053203555
941,959.0,[1050.8837256428792 512.4079602982301 1362.8156894343183 849.9117436510312],[1159.3414306640625 762.37646484375 1242.052001953125 792.2618408203125],EY06YWS,0.1738216419879294
942,959.0,[1052.285661851489 512.8486657651201 1365.8997077853658 852.7358401775693],[1159.90625 763.841552734375 1244.3626708984375 794.651123046875],EY06VMS,0.28989341189250056
946,959.0,[1050.760931123156 517.0787507987427 1367.245875892266 861.5383885469498],[1157.0455322265625 772.8575439453125 1245.60107421875 801.6876220703125],EY09NVS,0.2950638815060439
948,959.0,[1049.481205569664 519.1696599355012 1366.287567311437 866.4087099477861],[1158.55810546875 778.3870239257812 1245.9364013671875 806.1685180664062],EY09YTS,0.10809194486048992
949,959.0,[1047.7343363326272 520.2449036905482 1362.4113943686375 868.9428387219018],[1156.7069091796875 777.900634765625 1245.284423828125 807.7498779296875],EY06NOS,0.11690540952418528
951,959.0,[1047.0234224329135 525.4349238725878 1360.328649154959 876.4831711408102],[1158.47998046875 784.7608642578125 1242.168212890625 813.8790283203125],EY09YUS,0.15753377274031777
954,959.0,[1045.9878375921037 529.4605637839067 1361.990562047696 885.3653144397107],[1155.73876953125 793.862548828125 1245.8857421875 822.429931640625],EY06VMS,0.14675461836320272
959,959.0,[1041.5843119843564 533.5801845357363 1361.381474886791 897.7894892185069],[1153.073486328125 802.3057861328125 1249.8671875 834.4967041015625],EY06WOG,0.18088182481137133
969,959.0,[1037.3920193875463 569.3224479578136 1373.6301300196112 928.3796128737378],[1152.3182373046875 828.6075439453125 1250.0211181640625 862.738037109375],ER06YOS,0.08975465221988088
970,959.0,[1037.0235488625272 569.3992392712369 1373.353901404338 929.7671461543837],[1157.6392822265625 832.05712890625 1249.3795166015625 862.5679931640625],EY09VMS,0.10519718678345713
971,959.0,[1036.169951766844 563.906945203936 1372.4828931757165 931.2188081363101],[1155.5826416015625 835.3536987304688 1250.5455322265625 866.6282958984375],ET06TOB,0.027094976054396182
972,959.0,[1035.7766712654845 563.2279384217633 1373.3339457028917 935.6088173934712],[1156.6064453125 840.62841796875 1250.122314453125 870.5718383789062],EY09WOS,0.1874986328333113
975,959.0,[1034.0961015038652 566.8037772972554 1374.4650491778561 946.6593955689515],[1153.668701171875 847.1064453125 1253.07958984375 879.3802490234375],EY09WOS,0.19020761200845368
978,959.0,[1036.7842248261602 571.1839211314391 1380.9319075764718 953.7650691845242],[1159.555908203125 856.0742797851562 1254.5401611328125 888.3861694335938],EY06WDS,0.144360539672089
981,959.0,[1034.7744627130737 582.268719194778 1386.8888166115867 967.2775849480299],[1162.3919677734375 866.7192993164062 1256.788330078125 897.0587768554688],EX06VOG,0.23308283310369965
982,959.0,[1032.3959765076397 585.2865743975495 1386.888247944646 970.1046241124046],[1163.833984375 867.5152587890625 1255.7659912109375 898.7874755859375],EY09WDS,0.06938400450096041
983,959.0,[1034.2371631147878 582.9441517113082 1390.15644820785 971.3580772949949],[1163.5419921875 870.5364990234375 1260.051513671875 901.4560546875],EY09YVS,0.2929508478453063
984,959.0,[1035.91935423915 586.4379625823069 1392.7246849519634 976.335732788536],[1165.1917724609375 874.6100463867188 1260.9932861328125 909.0393676757812],EY09WOS,0.060137797245215605
986,959.0,[1034.2370319070603 603.6902177418422 1389.2914164906958 986.9227869888236],[1165.172607421875 879.601806640625 1261.9853515625 913.6053466796875],EY09YYS,0.08015369974791217
989,959.0,[1040.6031181245912 621.480975854247 1400.025170094024 997.295434144589],[1166.437255859375 890.7207641601562 1266.28515625 923.9247436523438],ET06WOS,0.1217383279665818
991,959.0,[1038.9689303376526 625.0409209720466 1399.940305895178 1001.9746952811296],[1166.47802734375 895.7631225585938 1268.8121337890625 928.6466674804688],EY06VMS,0.1331865367595675
995,959.0,[1038.5811138154072 594.6502583362793 1400.0129824515634 1003.8990506671176],[1175.190673828125 913.3917846679688 1271.52734375 942.8010864257812],EY06VOS,0.2847395985553789
999,959.0,[1045.585647834153 616.7500123817892 1416.3242647921834 1034.0769743134342],[1175.074951171875 924.7959594726562 1277.1829833984375 957.4473266601562],ET09VOS,0.2559611890925844
1001,959.0,[1045.3395098409017 623.4320991200411 1420.0035982606548 1040.0270328891904],[1177.8516845703125 929.8745727539062 1279.719970703125 962.8753051757812],EY05VNS,0.08082433577363618
1002,959.0,[1046.695425490333 621.5128685120092 1421.9615831829205 1041.2713863126912],[1180.382568359375 936.4367065429688 1278.8980712890625 968.5244750976562],EY06VOS,0.29015774824670104
1003,959.0,[1048.0464967626428 624.1584552980121 1425.5776322492081 1044.3315630557554],[1177.079833984375 938.6010131835938 1282.05126953125 971.2776489257812],EV06VOS,0.15798789505743924
1004,959.0,[1049.7009401294963 632.8244574660569 1429.3724779734566 1050.0204485265626],[1181.0350341796875 939.6826171875 1282.46923828125 974.014892578125],EY05VOS,0.11959335067403516
1005,959.0,[1050.6969144378047 646.838834749405 1432.0997196233172 1056.53314097443],[1181.901123046875 946.6483154296875 1288.462158203125 978.9349365234375],EY06VOS,0.7416424347664295
1006,959.0,[1051.1970308341372 654.2126104753632 1433.252859609697 1058.37365772196],[1182.5965576171875 947.0899658203125 1288.380615234375 982.0491943359375],EY06VOS,0.22894958703927845
1012,959.0,[1053.95825667253 677.3900009631272 1444.2728704252966 1073.1445820182794],[1190.7060546875 969.8380126953125 1295.684814453125 1003.00146484375],EY05NOS,0.08722594709823762
1014,959.0,[1056.000156811508 675.0142478464558 1446.3930051902798 1073.1900908546443],[1191.5980224609375 978.3872680664062 1299.361083984375 1010.8361206054688],EY06WIG,0.03742675141807082
1018,959.0,[1060.7784097736985 664.6313362632638 1455.0917025288977 1069.1441866649818],[1196.5404052734375 991.2387084960938 1303.18701171875 1025.473876953125],EY03VOS,0.3864323446033269
1019,959.0,[1062.3524968786403 660.3522305203157 1458.2584082388569 1069.7825677583312],[1200.9283447265625 997.4820556640625 1305.8631591796875 1030.3304443359375],EX06VDS,0.08490218047344092
1021,959.0,[1064.8997204713905 652.6775451804486 1465.672214226875 1069.1451963218597],[1201.569580078125 1006.2002563476562 1307.0789794921875 1038.5826416015625],EY09VVS,0.07074358415722581
1026,959.0,[1066.7940255361127 664.6960177990692 1472.455494902575 1072.603733853468],[1209.45751953125 1026.454345703125 1315.9912109375 1059.2164306640625],EY09VIS,0.10509282479060132
1028,959.0,[1066.0498539774585 656.5097565175096 1472.4459940343168 1069.4521601475735],[1212.65576171875 1034.868896484375 1318.8944091796875 1067.61572265625],EY09VDS,0.16763946372378827
1030,959.0,[1066.0999621909712 708.0606504823496 1480.238854334162 1085.7160037888843],[1215.327880859375 1042.7271728515625 1322.029296875 1075.90380859375],EY09MIS,0.09080743807712245
1113,1115.0,[1058.7309444331029 580.3080632800262 1420.8727893626071 917.7459290015569],[1191.60693359375 823.6576538085938 1282.44091796875 853.7155151367188],BP63LYH,0.1927235647708137
1114,1115.0,[1057.3658860751173 581.3145341566849 1421.580105646646 920.1725832328577],[1189.671630859375 824.3845825195312 1283.1861572265625 854.8350219726562],BP63LYH,0.8075551422030169
1115,1115.0,[1057.5904339820913 582.7798170027727 1424.1017627683477 923.3341630476411],[1191.6220703125 827.86962890625 1280.39453125 857.9703369140625],BP63LYH,0.21777325220712332
1116,1115.0,[1057.53514428155 585.2869970339946 1424.8773050355871 927.3208070456428],[1193.071044921875 829.4741821289062 1286.716064453125 862.0413208007812],BP63LYH,0.4723106293999983
1117,1115.0,[1058.0424550462474 586.5291682825551 1426.5777381633086 930.2619810655684],[1196.2557373046875 834.365966796875 1285.3841552734375 864.3408203125],BP63LTH,0.2707293666376912
1118,1115.0,[1059.4777376789248 590.3510624532947 1429.7208300992725 934.0873951198586],[1195.1534423828125 836.141845703125 1289.26708984375 867.40966796875],BP63LYH,0.3936385309456959
1119,1115.0,[1059.080001464691 593.3424925174227 1430.8116933553804 936.6226991799322],[1197.59423828125 841.9332275390625 1288.8875732421875 872.0350341796875],BP63LYH,0.46123469225418
1120,1115.0,[1058.7551935982674 594.6883874791739 1431.6255791655171 938.1814066883795],[1196.5665283203125 843.2448120117188 1288.58984375 873.8391723632812],BP63LYH,0.13520666346349852
1121,1115.0,[1056.806146330086 596.1161291520148 1430.6048911665453 940.1993516155578],[1197.311767578125 842.5662231445312 1292.081298828125 876.3052368164062],BP63LYX,0.20622228438603873
1122,1115.0,[1056.3304224103308 598.2483396428776 1430.8846066033393 942.5466494776459],[1198.771728515625 847.1890869140625 1289.360107421875 877.8352661132812],BP63LYH,0.27647702656515505
1123,1115.0,[1057.7934558756144 599.184782474294 1432.9580474306065 943.7397172721671],[1196.35107421875 848.62451171875 1292.2188720703125 881.13916015625],BP63LMH,0.3823433892122378
1124,1115.0,[1060.2086522285315 600.5944014091344 1436.6436119388097 945.5720280671758],[1198.921875 851.69091796875 1297.0191650390625 883.39892578125],BP63LYH,0.48418518284981593
1126,1115.0,[1062.5798314303233 603.4098048613471 1438.5537660579662 950.6845113528004],[1201.527587890625 857.9708862304688 1298.932861328125 889.9194946289062],BP63LYH,0.5048205345996946
1127,1115.0,[1061.664883242898 604.5529632335765 1439.456331730031 953.7952480568629],[1201.6080322265625 862.6668090820312 1299.199951171875 892.9473266601562],BP63LYH,0.3239118239289956
1128,1115.0,[1063.5702488842198 607.0672364644455 1441.2667072282952 957.3854309823811],[1202.885498046875 864.1074829101562 1301.008544921875 897.5110473632812],DP63LYH,0.35248129024586844
1129,1115.0,[1066.2003351236476 608.2288945881975 1444.054887954589 960.1225467252665],[1200.348876953125 865.19091796875 1301.2861328125 899.4400634765625],BP63LYH,0.49677359079092837
1130,1115.0,[1068.4302709075635 610.3211236107201 1445.3609149115211 963.7766622668963],[1201.33740234375 867.7036743164062 1302.3974609375 901.783447265625],BP63LYH,0.22695800423386236
1132,1115.0,[1066.8034806457085 613.474661931493 1444.039713969742 970.1963472342633],[1207.0859375 874.79638671875 1304.7938232421875 906.91650390625],BP63LYH,0.3154131605132474
1134,1115.0,[1070.35806300575 616.4553075741924 1450.2635277131672 977.1768449441588],[1209.625244140625 882.431640625 1308.351318359375 915.0440673828125],DP63LYH,0.4058837817733763
1135,1115.0,[1071.6865697873861 617.5788095259347 1453.377631929907 979.6285728334278],[1209.366455078125 882.658447265625 1312.046142578125 916.552734375],BP63LYH,0.9333342759826149
1137,1115.0,[1069.737323242363 622.7999777838529 1453.1118024351017 987.0555416583643],[1207.6842041015625 888.3856201171875 1310.3155517578125 925.198974609375],BP63LYH,0.4797997271865892
1138,1115.0,[1069.341294714203 625.4353086440251 1451.9637511225444 990.543570370997],[1209.07861328125 889.4467163085938 1312.678955078125 926.8386840820312],BP63LYH,0.549809906227345
1140,1115.0,[1073.4608166814205 630.1668951520049 1453.0853160548245 997.0759212458139],[1211.7000732421875 897.6307983398438 1315.374755859375 931.585693359375],BP63LYH,0.6447689065800711
1141,1115.0,[1075.4750998224843 633.33543233714 1455.8998484507176 999.9962435588207],[1211.058349609375 899.6204223632812 1314.884521484375 933.0137329101562],BP63LYH,0.4015505908301279
1144,1115.0,[1079.6197960042416 641.3754893260991 1465.0638963396184 1009.8727026389656],[1214.8909912109375 911.3590087890625 1316.2520751953125 944.7664794921875],BP63LYH,0.4546698134710556
1146,1115.0,[1078.2557155172494 648.5665045633017 1466.6500318481308 1021.7639123184443],[1217.2540283203125 913.9686279296875 1320.775390625 952.7734375],BP63LTH,0.46474409279537104
1147,1115.0,[1077.8528592432128 650.6078036205705 1466.8663760359561 1025.9515861440898],[1219.341552734375 918.6926879882812 1321.1334228515625 954.2440795898438],BP63LYH,0.48603158313494615
1148,1115.0,[1078.5422301428912 652.1836237802697 1469.5125467405906 1028.8486634695305],[1220.26416015625 922.4136962890625 1324.228515625 956.311279296875],BP63LYH,0.5300607001875602
1149,1115.0,[1077.2839319811699 653.4530308500854 1470.5515809669703 1030.6917293371985],[1220.61474609375 925.2412719726562 1324.6944580078125 959.8408813476562],BP63LYH,0.5166916198129435
1150,1115.0,[1078.185060253299 654.5395148530135 1473.2657794167071 1031.8031523344928],[1222.08349609375 929.5682373046875 1326.5877685546875 962.0819091796875],BP63LYH,0.5414449416186681
1152,1115.0,[1078.3395621046782 658.7332205751532 1476.5383730388992 1036.9180925571802],[1223.79345703125 937.63037109375 1326.3145751953125 972.355224609375],BP63LYH,0.7172325784942952
